COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
600222589,AIR POLLUTION WORK ORDER,200 E RANDOLPH ST,200,,E,RANDOLPH,ST,3308,02/15/2017,CONSTRUCTION IS TAKING PLACE IN THE AREA OF GARAGE ACCESSED FROM THE SOUTHWEST CORNER OF RANDOLPH AND MICHIGAN. GENERATING MASSIVE AMOUNTS OF PARTICULATE.,"[INSPECTION LOG #: 2419617 15-FEB-17 11:17:00] ON FEBRUARY 15, 2017, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311 IEPA COMPLAINT CONCERNINGCONSTRUCTION DUST, AT MILLENNIUM NORTH PARKING GARAGE, AT25 N. MICHIGAN AVE. (ALSO KNOWN AS200 E. RANDOLPH ST.).UPON ARRIVING AT THE ADDRESS, I OBSERVED DEPARTMENT OF BUILDING EASY PERMIT #100680761, FOR CONCRETE RESTORATION WORK AT 25 N. MICHIGAN AVE. (ALSO KNOWN AS 200 E. RANDOLPH ST.). UPON ARRIVING AT THE PARKING GARAGE OFFICE, I SPOKE TO THE GARAGE?S MANAGER ABOUT THE COMPLAINT. HE THEN TOOK ME TO THE WORK AREA, WHERE I OBSERVED THE WORK AREA COMPLETELY COVERED IN PLASTIC, MINIMIZING DUST PARTICULATES. I HOWEVER DID OBSERVED THAT THEY HAD AN INDUSTRIAL COMPRESSOR WITH ITS HOSES LEADING INTO THE WORK ZONE. I ALSO HEARD A LOUD CONSTANT HISSING NOISE THROUGHOUT THE DURATION OF THE INSPECTION. I THEN TOOK A PHOTO OF INSIDE THE WORK ZONE WHERE THEY WERE CONDUCTING SANDBLASTING ACTIVITY AND DUST PARTICULATES SATURATING THE INSIDE OF THE WORK ZONE. I THEN ASKED THE MANAGER TO CALL THE CONSTRUCTION COMPANY SUPERVISOR OVER, SO I CAN SEE IF THEY HAVE A REQUIRED SANDBLASTING PERMIT FROM CDPH. WHILE THE SUPERVISOR WAS MAKING HIS WAY TO THE GARAGE OFFICE, I CALL CDPH SUPERVISORS TO SEE IF ANY SANDBLASTING PERMITS WHERE ISSUED OR APPLIED FOR AT BOTH 25 N. MICHIGAN AVE. AND 200 E. RANDOLPH ST., ADDRESSES. THEY TOLD ME THAT NO PERMITS OR PAPERWORK WAS SUBMITTED NEITHERADDRESS.I THEN SPOKE TO GERADO DIAZ OF GOLF CONSTRUCTION COMPANY (OF 141 E 141ST ST. HAMMOND, IN 46327 [219] 933-3420]), ABOUT THE WORK ACTIVITY. HE TOLD ME THAT THEY WERE DOING CONCRETE RESTORATION WORK. I ASKED HIM IF THEY WERE DOING ANY SANDBLASTING WORK, AND HE TOLD ME THAT THEY WERE, BUT HE COULD NOT SHOW ME A CDPH PERMIT TO DO SO. I TOLD HIM THAT THEY HAVE NO PERMIT FOR SANDBLASTING AND THEY MUST OBTAIN ONE FROM CDPH. I THEN ISSUED GOLF CONSTRUCTION NOV CITATION #E000035674 18 FOR SANDBLASTING VIOLATION/PERMIT REQUIRED (11-4-2190[A]). THE HEARING DATE FOR THE CITATION WILL BE ON MARCH 30, 2017 AT 1:00 P.M. AT 400 W. SUPERIOR ST. NOTE: THE CITATION WAS SIGNED FOR AND SERVED TO MR. DIAZ. THE CITATION WAS ISSUED FOR 25 N. MICHIGAN AVE. ADDRESSBECAUSE OF THE DOB EASY PERMIT ADDRESS, BUT THE ADDRESS ON THE REPORT FOR HANSEN IS200 E. RANDOLPH ST., BECAUSE 25 N. MICHIGAN AVE. WAS NOT ACCEPTED BY HANSEN, AND 200 E. RANDOLPH IS THE ALTERNATE ADDRESS THAT WAS ACCEPTED BY HANSEN.",DEPT. OF PUBLIC HEALTH,03/03/2017,41.8846320757672,-87.6222479910888,POINT (-87.6222479910888 41.8846320757672),42,38,14309,580,36
600322132,ASBESTOS WORK ORDER,3429 N PAULINA ST,3429,,N,PAULINA,ST,379542,08/18/2017,,"[INSPECTION LOG #: 3732409 18-AUG-17 11:00:00] ON AUGUST 18, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER RESPONDED TO AN ANONYMOUS COMPLAINT (WITH PHONE NUMBER) AT 3429 N. PAULINA, CHICAGO, IL.THE ADDRESS CONTAINS ASINGLE FAMILY DWELLING WITH OCCUPIED, DETACHED COACH HOUSE. UPON ARRIVAL AT THE SITE THE REPORTING INSPECTOR MET WITH LABORERS WHO PROVIDED A TOUR OF THE MAIN DWELLING. THE ANONYMOUS COMPLAINANT IS CONCERNED THAT ASBESTOS CONTAINING MATERIALS (ACM) MAY BE BLOWING FROM THE MAIN HOUSE TO THE YARD. THE REPORTING INSPECTOR TOURED THE MAIN HOUSE, WHICH IS BEING GUTTED TO THE EXTERIOR FRAME. NO ACM WAS LOCATED BUT CELLULOSE-TYPE INSULATION IS PRESENT. THE REPORTING INSPECTOR RECOMMENDED THAT 6' CHAIN LINK FENCING WITH MESHING BE INSTALLED BETWEEN THE MAIN DWELLING AND COACH HOUSE WITHIN 72 HOURS. NO OTHER VIOLATIONS NOTED AT THE TIME OF THE INSPECTION. THE RENOVATION PERMIT HAS BEEN ISSUED TO CUBE CONSTRUCTION, INC., CHICAGO, IL. A TELEPHONE MESSAGE WAS LEFT FOR THE ANONYMOUS COMPLAINANT; THIS COMPLAINT INSPECTION IS CLOSED.",DEPT. OF PUBLIC HEALTH,08/21/2017,41.94419372343734,-87.67108128469499,POINT (-87.67108128469499 41.94419372343734),22,57,4449,239,18
600329419,AIR POLLUTION WORK ORDER,2400 W FULLERTON AVE,2400,2498,W,FULLERTON,AVE,16295,08/31/2017,EXHAUST PIPE COMING OUT OF BLDG. NOT CONNECTED AND ODORS AND GREASE OR FLUIDS IS SCATTERED IN BACK YARD.,"[INSPECTION LOG #: 3834019 31-AUG-17 13:00:00] CONCERNING GREASE FROM EXHAUST DUCT THAT SCATTERED IN THE BACK YARD WITH ODORS. 

UPON ARRIVAL I WENT TO THE OFFICE AND INTRODUCED MYSELF. I STATED THE PURPOSE OF MY VISIT TO MR. FENG LI RESTAURANT OWNER AND REQUESTED A WALKTHROUGH OF THE BACK YARD.

WHEN WE GOT TO THE BACK OF THE BUILDING NO SCATTERED GREASE MATERIAL WAS OBSERVED ON THE YARD AND NO ODORS WERE NOTICED ALSO. 

MR. LI TOLD ME THAT HE HAS A CONTRACTOR WHO COMES PERIODICALLY TO CLEAN THE EXHAUST SYSTEM AND AS EXPECTED SOME GREASE FALLS ON THE GROUND DURING THE PROCESS AND WHEN IT DOES HAPPEN SAID HE OR HIS EMPLOYEES WILL CLEAN EVERY LAST DROP OF THE GREASE.",DEPT. OF PUBLIC HEALTH,09/04/2017,41.92500993476519,-87.68770475222249,POINT (-87.68770475222249 41.92500993476519),1,23,22535,240,41
600252605,AIR POLLUTION WORK ORDER,8424 S BLACKSTONE AVE,8424,,S,BLACKSTONE,AVE,16295,04/17/2017,VERY STRONG CHEMICAL ODORS IN THE AIR DOING THE EARLY MORNING.,"[INSPECTION LOG #: 2790073 17-APR-17 12:25:00] AN INSPECTION WAS CONDUCTED AT 8424 S BLACK STONE CONCERNING ALLEGED STRONG CHEMICAL ODORS IN THE AIR DURING THE EARLY MORNING.

UPON ARRIVAL I DROVE AROUND THE NEARBY AREAS WITH CAR WINDOWS DOWN AND NO CHEMICAL ODORS WAS OBSERVED.

I PROCEEDED TO THE COMPLAINANT HOME FOR ADDITIONAL INFORMATION IF ANY. I INTRODUCED MYSELF AND STATED THE PURPOSE OF MY VISIT.

SHE TOLD ME WHAT HAPPENED WAS THAT; SHE WAS OVERCOME WITH CHEMICAL LIKE ODORS ONE EARLY MORNING ABOUT 3 DAYS AGO AND THAT SHE CALLED CHICAGO FIRE DEPARTMENT. SHE SAID THEY CAME BUT BEFORE THEY LEFT SHE WAS NOT TOLD WHAT HAPPENED. 

SHE TOLD ME, THAT DAY PROBABLY WAS THE 1ST TIME TO EXPERIENCE SUCH ODOR SINCE LIVING IN THE NEIGHBORHOOD.

SHE CONTINUED TO EXPLAIN THAT IN EXACTLY 2-3 HOURS OF THE OCCURRENCE THE ODORS DIED OUT AND HAVEN?T BEEN DETECTED EVER SINCE. 

I WANTED TO KNOW IF THERE WERE AUTO BODY SHOPS WITHIN THE NEIGHBORHOOD AND SHE REPLIED NONE.",DEPT. OF PUBLIC HEALTH,04/17/2017,41.74159899768694,-87.58810557832385,POINT (-87.58810557832385 41.74159899768694),61,41,21546,133,35
600218337,AIR POLLUTION WORK ORDER,6134 S COTTAGE GROVE AVE,6134,,S,COTTAGE GROVE,AVE,13776,02/03/2017,"CSR#-17-00617996 'SOMEONE PLACING A STINK BOMB INSIDE THE FURNACE HEATING SYSTEM. UNABLE TO BREATH IN HER UNIT, COMES THROUGH THE VENTS, THROUGHOUT DECEMBER TO NOW 2017.'","[INSPECTION LOG #: 2350391 03-FEB-17 11:30:00] I RESPONDED TO A COMPLAINT OF ODORS AT A SENIOR LIVING FACILITY. UPON ARRIVAL, I CALLED THE COMPLAINANT BUT GOT NO ANSWER. 

I MET L. IVEY (PROPERTY MANAGER FOR THE BURNHAM, A SENIOR FACILITY), INFORMED HER OF THE COMPLAINT. SHE WAS AWARE OF THE RESIDENT?S COMPLAINT DUE TO A HISTORY OF COMPLAINTS THAT HAVE PROVED UNFOUNDED. WE WENT TO THE COMPLAINANT?S UNIT WITH THE BUILDING MAINTENANCE SUPERVISOR ?HE ALSO WAS FAMILIAR WITH THE REPEAT COMPLAINTS FROM THE COMPLAINANT. THIS IS A CLEAN, APPARENTLY WELL-MAINTAINED 5-STORY BUILDING WITH SEPARATE APARTMENTS.

WE WENT TO THE UNIT AND ATTEMPTED TO SPEAK TO M. PEARSON (COMPLAINANT) ABOUT WHAT SHE DESCRIBED AS ?A STINKBALL, GASTRIC SMELL? THAT AFFECTED HER BREATHING. I DID NOT SMELL ANY UNUSUAL ODORS. 

I ATTEMPTED TO EXPLAIN THAT THERE WERE NO ODORS OBSERVED OUTSIDE OF THE BUILDING AND THAT ANY ODORS GENERATED WITHIN WOULD BE ADDRESSED BY THE VENTILATION SYSTEM. WHEN MS. IVEY BEGAN TO ATTEMPT TALKING TO MS. PEARSON, MS. PEARSON BECAME AGITATED AND BELLIGERENT. SHE BEGAN TO YELL AT MS. IVEY, TELLING HER TO STAY OUT OF THE CONVERSATION AND EVENTUALLY TELLING HER TO ?SHUT UP!? AND CLOSING HER DOOR TO US.

PHOTO A) THE BURNHAM

DUE TO MS. PEARSON?S DEMEANOR, I REFERRED THIS TO DEPT. ON AGING FOR FOLLOWUP, SR#1700667253.",DEPT. OF PUBLIC HEALTH,02/03/2017,41.7830011908191,-87.60613195069679,POINT (-87.60613195069679 41.7830011908191),60,9,22260,471,4
600225389,ASBESTOS WORK ORDER,2800 W LYNDALE ST,2800,2898,W,LYNDALE,ST,379542,02/21/2017,THEY ARE REMOVING THE ASBESTOS IN THE REAR OF HOUSE.,[INSPECTION LOG #: 2434040 21-FEB-17 11:30:00],DEPT. OF PUBLIC HEALTH,02/21/2017,41.92253157551544,-87.69747932319929,POINT (-87.69747932319929 41.92253157551544),1,23,22535,322,41
600355474,AIR POLLUTION WORK ORDER,3940 N ASHLAND AVE,3940,,N,ASHLAND,AVE,379542,10/13/2017,THEY ARE STAINING AND COATING THE FLOOR IN THE CONDO UNIT INDOORS CREATING STRONG CHEMICAL ODORS.,"[INSPECTION LOG #: 4165931 13-OCT-17 11:45:00] ON OCTOBER 13, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTORS TIFFANY WILLIAMS AND JOHN SINGLER RESPONDED TO AN ODOR COMPLAINT AT 3940 N. ASHLAND AVE., CHICAGO, IL. THE COMPLAINANT ALLEGED ODORS FROM FLOOR SANDING AND VARNISHING IN A NEIGHBORING UNIT WERE CAUSING RESPIRATORY PROBLEMS DUE TO LACK OF VENTILATION. PRIOR TO VISITING THE SITE AN ATTEMPT WAS MADE TO TELEPHONICALLY CONTACT THE COMPLAINANT AND A MESSAGE WAS LEFT. THE INSPECTORS VISITED THE SITE AND ATTEMPTED TO GAIN ACCESS TO THE LOCKED BUILDING VIA THE INTERCOM SYSTEM. THE SYSTEM WAS INOPERABLE, THE BUILDING WAS LOCKED AND THE COMPLAINANT DID NOT ANSWER THE TELEPHONE. THIS COMPLAINT IS CLOSED.",DEPT. OF PUBLIC HEALTH,10/13/2017,41.953649562940704,-87.66917751276596,POINT (-87.66917751276596 41.953649562940704),53,57,21186,689,18
600240438,AIR POLLUTION WORK ORDER,1630 W WILSON AVE,1630,,W,WILSON,AVE,379542,03/24/2017,THERE IS NO TARP AND THEY AREN'T HOSING THE DUMP AREA DOWN AS THEY CONTINUOUSLY DUMP DEBRIS CREATING LOTS OF DUST.,"[INSPECTION LOG #: 2640453 24-MAR-17 12:30:00] ON MARCH24, 2017, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTORS FELIPE GARCIA AND JOHN SINGLER RESPONDED TO A 3-1-1 COMPLAINT OF DUST AT 1630 W. WILSON AVE., CHICAGO, IL. UPON ARRIVAL THE INSPECTORS NOTED A CHUTE FROM THE UPPER FLOOR AREA OF THE BUILDING AT THE SOUTHWEST CORNER OF THE BUILDING. EVERY FEW MINUTES THE CHUTE WOULD BEFILLED WITH DEBRIS AND A CLOUD OF DUST WOULD BE GENERATED. AFTER APPROXIMATELY 5-7 MINUTES OF OBSERVATION THE INSPECTORS APPROACHED LABORERS, IDENTIFIED THEMSELVES AND BEGAN AN INSPECTION. UPON ENTERING THE FORMER MASONIC TEMPLE AND CURRENT AMERICAN INDIAN CENTER, THE INSPECTORS NOTED PLASTIC SHEETING OVER THE BASEMENT AREA ENTRY. SOME WORKERS WORE PAPER DUST MASKS. A WORKER TOOK THE INSPECTORS TO THE BASEMENT WHERE SUSPECT ASBESTOS CONTAINING MATERIALS (ACM) WERE OBSERVED. THE INSPECTORS ASKED WORKERS IF ACM WAS PRESENT. THE WORKERS STATED 'YES.' THE INSPECTORS TELEPHONICALLY REPORTED THE PRELIMINARY FINDINGS TO MANAGEMENT AND PROCEEDED TO SAMPLE UNDISTURBED AREAS OF THE UPPER FLOOR, WHERE WORKERS HAD BEEN DEMOLISHING INTERIOR WALLS. FIVE SAMPLES WERE TAKEN AT THE SITE, FOR ACM CONFIRMATION. TWO OF THE SAMPLES TESTED POSITIVE FOR ACM (SEE ATTACHED REPORT). THIS INSPECTION IS ONGOING.",DEPT. OF PUBLIC HEALTH,03/27/2017,41.965325947946305,-87.67068252258524,POINT (-87.67068252258524 41.965325947946305),15,31,22616,559,18
600227885,AIR POLLUTION WORK ORDER,1300 N ARTESIAN AVE,1300,,N,ARTESIAN,AVE,3308,02/27/2017,TUCKPOINTING AND SANDBLASTING WITH NO TARP AND DUST ALL OVER THE AREA.,"[INSPECTION LOG #: 2506082 27-FEB-17 14:35:00] ON FEBRUARY 27, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311 CONSTRUCTION DUST COMPLAINT AT 1300 N. ARTESIAN AVE. UPON ARRIVING AT THE PROPERTY, I OBSERVED A CHURCH BUILDING THAT WAS BEING CONVERTED INTO A SIX UNIT RESIDENTIAL BUILDING. I OBSERVED DEPARTMENT OF BUILDINGS PERMIT #100624679 LISTING KMS DEVELOPMENT, INC. (OF 1462 N. MILWAUKEE AVE. CHICAGO IL 60622 (312) 878-2800) AS THE GENERAL CONTRACTOR. I OBSERVED BLACK BEAUTY SANDBLASTING TYPE ABRASIVE PARTICLES ON THE GROUND IN FRONT OF THE BUILDING WITH VISUAL EVIDENCE ON THE BUILDING OF PRIOR SANDBLASTING ACTIVITY. I ALSO OBSERVED RED BRICK DUST ON THE GROUND ALL AROUND THE PROPERTY, AND VISUAL EVIDENCE ON THE BUILDING?S BRICK FACE, OF PRIOR GRINDING ACTIVITY. SEVERAL SECTIONS OF THE BUILDING?S BRICK FACE HAVE BEEN RECENTLY GRINDED OUT. I ALSO OBSERVED THAT THERE WAS NO FENCE ON THE NORTH SIDE OF THE PROPERTY, ADJACENT TO A RESIDENTIAL PROPERTY. I THEN SPOKE TO THE OWNER AND THE MANAGER OF THE BUILDING ADJACENT TO THE NORTH OF THE CHURCH, AND BOTH OF THEM TOLD ME THAT THE WORKERS AT THE CHURCH BUILDING (AT 1300 N. ARTESIAN AVE.) WERE DOING SANDBLASTING AND GRINDING WORK, OVER THE PAST WEEKEND ( 2/25/2017 TO 2/26/2017), AND WERE CAUSING VISIBLE DUST ALL OVER THEIR PROPERTY. I THEN SPOKE TO A WORKER ON SITE AND ASKED HIM IF THEY WERE GRINDING AND SANDBLASTING, IN WHICH HE TOLD ME THAT THEY ARE NOT, AND THAT THE GRINDING ACTIVITY WAS FINISHED. I TOLD HIM I WAS GOING TO THE GENERAL CONTRACTOR?S OFFICE AND ISSUE A CITATION. I THEN WENT TO THE GENERAL CONTRACTOR AND SPOKE TO MIKE KAPLUN, OF KMS DEVELOPMENT. I TOLD HIM THAT HIS MASONRY CONTRACTOR HAS BEEN DOING GRINDING AND SANDBLASTING WORK WITHOUT A PERMIT FROM CDPH. HE TOLD ME THT THEY HAVE A DOB PERMIT FOR INTERIOR AND EXTERIOR WORK, AND THOUGHT THAT IT ENCOMPASSED GRINDING WORK. I TOLD HIM THAT THEY MUST GET A PERMIT FROM CDPH. I THEN ISSUED KMS DEVELOPMENT NOV CITATION #E000035509 15 FOR GRINDING VIOLATION/SANDBLASTING VIOLATION/NO PERMIT (11-4-2190[A]) AND FOR CONSTRUCTION SITE CLEANLINESS/NO MESHING (13-32-125[2][C]). THE HEARING DATE FOR THE CITATION WILL BE ON APRIL 13, 2017 AT 1:00 P.M. AT 400 W. SUPERIOR ST. NOTE: THE CITATION WAS SIGNED FOR BY MR. KAPLUN., AND HE WAS GIVEN INSTRUCTIONS ON APPLYING FOR THE GRINDING PERMIT.",DEPT. OF PUBLIC HEALTH,01/18/2018,41.90492251184062,-87.68845489764826,POINT (-87.68845489764826 41.90492251184062),4,25,21560,302,49
600220887,AIR POLLUTION WORK ORDER,1800 N KINGSBURY ST,1800,1898,N,KINGSBURY,ST,13776,02/10/2017,SMELL OF BURNING METAL FOR 1/4 MILE CAUSING PEDESTRIANS TO BE SICK.,"[INSPECTION LOG #: 2380116 10-FEB-17 10:45:00] I RESPONDED TO A 311 COMPLAINT OF ?BURNING METAL? ODORS CAUSED BY A SCRAP YARD NEAR THE COMPLAINANT?S ADDRESS. I DID GO TO THE NEAREST SCRAP FACILITY (GENERAL IRON, A METAL RECYCLER) -THE FACILITY RECEIVES METAL SCRAP WHICH IS SHREDDED ?NOT BURNED- AS PART OF THEIR OPERATIONS. ANY SHREDDER EMISSIONS ARE PASSED THROUGH POLLUTION CONTROL PROCESSES AND THE PILE OUTSIDE THE SHREDDER CONSTANTLY WATERED/MISTED TO SUPPRESS DUST. I FOUND NO SUSPECT ODORS BEYOND THAT OF THE EXHAUST EMISSIONS EVIDENT DUE TO THE CONSTANT IN/OUT TRUCK TRAFFIC.


PHOTO A) SHREDDER


I MET ADAM LABKON (OWNER/OPERATOR OF GENERAL IRON AND INFORMED HIM OF THE COMPLAINT ?HE STATED THAT THERE HAD BEEN NO FIRES OR INCIDENTS THAT MIGHT HAVE CAUSED BURNING ODORS.

I INFORMED THE ALDERMAN?S OFFICE OF THESE FINDINGS.

NOTHING FURTHER.",DEPT. OF PUBLIC HEALTH,02/10/2017,41.91414658500334,-87.6570344497561,POINT (-87.6570344497561 41.91414658500334),16,68,21190,168,11
600318299,AIR POLLUTION WORK ORDER,1982 N CLYBOURN AVE,1982,,N,CLYBOURN,AVE,379542,08/11/2017,OPEN BURNING AT ABOVE LOCATION BETWEEN 7 AM - 7 PM. LEFT PHONE NUMBER 312 203-8345 NO NAME.,"[INSPECTION LOG #: 3676697 11-AUG-17 11:45:00] ON AUGUST 11, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER RESPONDED TO AN ANONYMOUS COMPLAINT OF ODORS AT GENERAL IRON RECYCLING (GIR), 1982 N. CLYBOURN, CHICAGO, IL. THE REPORTING INSPECTOR MET WITH GIR VICE PRESIDENT ADAM LABKON. THE REPORTING INSPECTOR AND LABKON HAVE MET PREVIOUSLY ON INSPECTIONS AND COMPLAINTS. LABKON WAS INFORMED THAT THERE WERE ODOR AND POSSIBLY FIRE COMPLAINTS FROM THE FACILITY. LABKON STATED THAT THERE HAVE BEEN NO CHUTE FIRES OR FIRES OF ANY KIND AND THE FACILITY. LABKON STATED THAT NOTHING DIFFERENT HAS HAPPENED AT THE FACILITY IN TERMS OF FIRES, DUST PROBLEMS OR POLLUTION , FOR A LONG TIME. DURING THE INSPECTION THE ANONYMOUS COMPLAINANT TELEPHONICALLY CONTACTED THE REPORTING INSPECTOR AND STATED THAT HE WAS CONCERNED WITH ODORS AS HE HAD A SMALL CHILD AND THE ODORS WERE OF UNKNOWN ORIGIN. THE COMPLAINANT WAS INFORMED THAT THE BUSINESS IS IN A RESTRICTED AREA AND THE FACILITY IS MONITORED BY A NUMBER OF AGENCIES. THE CALLER STATED THAT THEY APPRECIATED THE INFORMATION AND THE INSPECTION WAS COMPLETED. INSPECTION COMPLETED.",DEPT. OF PUBLIC HEALTH,08/14/2017,41.91716700095859,-87.65845322644007,POINT (-87.65845322644007 41.91716700095859),16,68,21190,210,11
600382439,AIR POLLUTION WORK ORDER,2434 N CLARK ST,2434,,N,CLARK,ST,29520,12/05/2017,THIS BUSINESS HAS WHITE SMOKE COMING FROM THE VENTS AND IS BOTHERING THE RESIDENTS.,"[INSPECTION LOG #: 4555883 05-DEC-17 10:25:00] CDPH ENGINEER CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. PRIOR TO ARRIVAL PROPERTY WAS CANVASSED FROM CLARK ST AND FULLERTON AVE. THERE WAS NO VISIBLE EMISSIONS OBSERVED NEITHER ODORS DETECTED IN THE VICINITY. PROPERTY MAINLY IS OCCUPIED BY BANKING INSTITUTIONS, BUT IS SURROUNDED WITH A FEW RESTAURANTS (WHICH DID NOT RELEASED ANY ODORS OR SMOKE TO THE ATMOSPHERE). THERE WAS NO NOV OR DN ISSUED AT THIS TIME.",DEPT. OF PUBLIC HEALTH,12/05/2017,41.926453319736645,-87.64116965214959,POINT (-87.64116965214959 41.926453319736645),16,68,21190,185,34
600317513,AIR POLLUTION WORK ORDER,2350 W OGDEN AVE,2350,,W,OGDEN,AVE,379542,08/10/2017,CONSTRUCTION CAUSING STRONG PETROLEUM ON SOUTHEAST SIDE OF THE ADDRESS ABOVE ALSO NO SIGN POSTED.,"[INSPECTION LOG #: 3656378 10-AUG-17 11:30:00] ON AUGUST 10, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR JOHN SINGLER RESPONDED TO AN ANONYMOUS COMPLAINT OF ODORS FROM THE DEMOLITION SITE OF THE FORMER RW COLLINS COMPANY. THE SITE IS FULLY ENCLOSED WITH 6' CONSTRUCTION SITE FENCING WITH MESHING, WATER WAS IN USE AND THE GATES WERE ALL SECURED. AT THE TIME OF THE COMPLAINT INSPECTION ANOTHER CDPH INSPECTOR WAS ON SITE OBSERVING THE REMOVAL OF AN UNDERGROUND STORAGE TANK. THE REPORTING INSPECTOR HAD BEEN AT THE SITE WITHIN THE PAST TWENTY DAYS AND THERE WAS A NOTICEABLE ODOR IN THE SOIL. DURING THE INSPECTION WINDS WERE BRISK AND NO ODORS WERE NOTED. ANY TAINTED SOIL IS TO BE REMOVED UNDER GEOLOGIST REVIEW. THIS ANONYMOUS COMPLAINT IS CLOSED.",DEPT. OF PUBLIC HEALTH,08/10/2017,41.86550744321373,-87.68529587024676,POINT (-87.68529587024676 41.86550744321373),43,29,14920,96,23
600328663,AIR POLLUTION WORK ORDER,5352 S MEADE AVE,5352,,S,MEADE,AVE,11461,08/30/2017,STRONG ROTTEN EGG SMELL IN THE AIR.,"[INSPECTION LOG #: 3821720 30-AUG-17 14:15:00] I WAS ASSIGNED THIS COMPLAINT TO INVESTIGATE A CONCERN OF A ROTTEN EGG SMELL IN THE AIR AROUND THIS ADDRESS. AT THE TIME OF THE INVESTIGATION I DETECTED NO ROTTEN EGG SMELL AROUND THE AREA. THERE WAS A SLIGHT FERTILIZER FROM THE LAWN TO THE SOUTH. THERE IS A RETAIL BAKERY, A BREAKFAST RESTAURANT AND PIZZA PLACE ON THEARCHERNEAR THE HOUSE. THE DRAIN SEWERS WERE IN THE MIDDLE OF THE BLOCK. THERE WAS A CDOT SIDEWALK PROJECT ON THE OPPOSITE SIDE OF THE BLOCK BUT NO ODORS THERE. I DID NOT DETECT ANY NATURAL GAS SMELLS EITHER. THERE WAS NO ANSWER AT THE RESIDENTS. NO FURTHER INSPECTION IS NEEDED FOR THIS CONCERN.",DEPT. OF PUBLIC HEALTH,08/31/2017,41.79463782242331,-87.77471256563751,POINT (-87.77471256563751 41.79463782242331),7,53,22268,587,6
600246217,AIR POLLUTION WORK ORDER,6700 W IMLAY ST,6700,,W,IMLAY,ST,60565,04/05/2017,CALLER STATES THAT A VERY STRONG PETROLEUM IN THE AIR. COMPLAINANT LEFT PHONE NUMBER 773 520-7285 NO NAME.,[INSPECTION LOG #: 2700074 05-APR-17 10:45:00] THIS WAS A COMPLAINT ABOUT PETROLEUM ODORS IN A RESIDENCE. WHEN I ARRIVED I ATTEMPTED TO MAKE CONTACT WITH THE RESIDENT TO NO AVAIL. I TOOK MEASUREMENTS OUTSIDE IN THE SEWER AND MY INSTRUMENT AND THE RESULTS I GOT WERE .2 PPM VOC AND 0% LEL. I CONTACTED THE ALDERMAN'S OFFICE TO TELL THEM OF MY FINDINGS.,DEPT. OF PUBLIC HEALTH,04/05/2017,41.999223450283914,-87.79568237832828,POINT (-87.79568237832828 41.999223450283914),17,36,22243,657,29
